rainfall_mm,aqi,zone_risk,hours_per_week,vehicle_age_yrs,past_claims,gig_tenure_yrs,premium_tier
7.83,220.06,2,45.6,2.3,2,9.6,0
3.75,103.5,1,65.6,4.0,2,8.1,0
5.42,98.73,3,30.9,0.8,1,3.5,1
0.06,125.82,1,26.2,5.8,0,1.4,0
38.05,166.33,1,78.5,1.8,1,6.0,0
39.55,146.56,2,52.3,6.8,0,6.5,0
21.7,182.88,1,17.7,0.4,0,4.2,0
5.28,69.63,1,24.3,4.6,2,6.9,0
2.62,105.46,2,83.9,1.4,1,7.5,0
0.58,143.04,1,24.5,6.3,3,7.8,0
5.44,263.87,2,55.2,2.1,1,5.0,1
66.45,143.17,2,41.1,4.4,1,7.9,1
8.29,215.11,2,75.5,10.9,0,0.3,1
13.12,152.31,2,65.9,0.1,0,6.8,1
3.34,120.98,1,54.2,0.0,0,2.4,0
7.54,135.2,1,10.8,5.9,2,2.7,0
21.97,139.89,3,75.1,4.2,0,0.9,1
28.08,186.22,3,42.9,1.4,1,1.9,1
8.45,232.48,1,78.9,2.7,0,9.9,0
1.78,171.58,2,46.7,0.2,0,4.2,0
14.88,221.22,2,61.4,0.9,1,9.3,0
8.01,92.11,2,15.1,2.2,0,1.6,0
7.44,125.12,2,65.1,7.2,0,2.0,1
96.46,106.54,1,35.0,2.6,1,5.6,0
28.74,168.87,2,36.0,3.5,0,3.5,0
24.42,128.46,1,18.8,8.3,2,6.4,0
16.12,193.79,2,20.9,1.5,1,4.2,0
16.81,94.14,3,23.7,4.8,1,8.1,1
23.35,152.58,2,34.3,7.9,3,4.3,1
35.76,191.21,1,76.0,0.9,0,5.7,1
36.33,26.08,3,37.3,1.8,0,3.2,1
5.65,277.3,3,63.6,15.0,0,7.0,1
20.8,133.01,3,16.1,15.0,1,6.5,1
15.93,28.5,2,53.7,1.0,1,4.0,0
61.33,159.49,1,45.7,0.3,3,2.8,0
29.94,152.01,3,82.4,1.3,1,6.1,1
22.81,145.09,2,72.6,2.0,0,9.4,0
3.68,209.47,3,43.7,2.3,0,1.3,1
27.91,194.85,1,67.4,3.9,1,8.0,0
3.74,167.87,1,24.3,9.2,1,5.4,0
12.34,177.01,3,51.6,1.6,1,5.3,1
4.62,143.74,2,15.5,7.6,0,9.6,0
35.34,256.53,1,35.8,0.4,0,6.1,0
6.93,61.25,1,26.7,0.2,0,8.3,0
14.92,158.38,2,63.2,2.8,1,5.1,1
67.81,153.9,1,46.3,0.2,0,2.5,0
6.86,198.8,2,65.6,2.0,0,6.9,0
21.27,99.37,2,48.1,9.1,1,9.2,0
16.3,45.38,3,16.4,1.1,0,8.4,1
0.55,159.41,1,64.4,4.9,2,2.0,0
47.22,166.87,3,71.7,1.4,1,3.2,1
2.15,239.38,1,76.9,0.2,0,5.2,0
19.29,73.78,2,52.3,3.3,1,5.7,0
24.68,219.28,1,65.8,7.2,0,1.9,0
29.7,292.04,2,65.7,2.1,0,2.3,1
35.0,127.33,3,21.5,3.8,1,7.6,1
8.76,72.54,3,22.2,9.2,0,7.3,1
0.3,125.58,2,15.2,6.2,0,8.4,0
38.56,150.84,2,33.7,0.9,1,9.3,1
23.01,183.83,3,45.0,5.3,0,3.1,1
54.26,114.52,3,83.8,2.8,0,8.6,1
51.68,243.31,3,41.9,5.5,0,6.7,2
55.61,83.13,1,63.7,2.7,0,9.6,0
19.91,45.65,3,61.3,0.5,0,2.7,1
12.18,216.4,1,25.1,3.4,0,2.7,0
47.04,13.52,1,14.3,2.7,1,7.0,0
18.01,137.75,1,50.4,2.9,1,9.3,0
6.08,337.06,1,61.8,8.4,2,8.2,1
57.93,149.28,3,83.9,9.0,2,7.3,2
64.25,82.75,3,36.5,2.4,1,3.9,1
18.84,146.56,3,76.3,2.4,0,7.2,1
2.36,146.95,2,38.3,2.9,1,8.0,0
14.72,159.64,2,61.0,2.9,3,7.5,1
48.82,189.74,2,54.3,12.0,1,6.8,1
69.61,87.65,1,13.9,4.2,0,0.5,0
6.82,251.25,3,15.8,1.3,1,6.6,1
2.08,164.71,2,11.5,3.0,1,4.8,0
62.95,193.61,2,37.4,3.9,0,9.6,1
14.8,112.31,2,65.2,4.1,2,6.1,1
23.41,227.18,3,22.8,3.5,0,6.1,1
103.32,134.58,1,54.8,0.8,1,9.9,0
2.07,166.65,1,31.4,0.1,1,0.9,0
31.35,94.01,3,69.0,1.6,0,2.8,1
2.31,90.18,2,69.1,2.2,0,6.6,0
14.12,191.29,3,67.4,0.3,0,3.2,0
48.86,123.38,1,48.8,6.7,1,3.5,0
17.05,98.77,1,31.1,1.7,2,8.9,0
176.16,111.41,3,69.9,9.8,2,5.8,2
24.57,191.94,2,23.8,0.7,1,1.0,1
11.62,112.26,2,31.4,0.2,1,3.1,0
7.46,142.94,1,23.6,2.6,1,0.8,0
12.95,150.9,1,59.9,0.8,0,5.6,0
13.98,34.96,2,60.8,11.1,1,1.7,0
2.14,61.73,1,58.3,0.0,0,8.6,0
13.84,170.18,3,40.8,2.1,1,5.8,1
18.72,105.78,3,17.4,10.5,0,0.6,1
38.48,213.4,1,77.4,1.9,0,3.0,0
32.08,208.01,2,47.6,0.4,1,6.2,1
37.01,193.15,2,40.1,1.4,0,3.4,1
0.25,259.19,1,53.6,2.8,2,5.1,0
7.36,145.01,1,24.3,0.8,1,9.1,0
32.51,188.93,2,19.8,2.5,0,3.5,0
19.85,114.94,2,40.0,7.2,2,3.4,1
0.16,297.14,2,26.8,8.2,0,8.2,1
48.97,269.02,2,28.1,0.2,0,3.2,1
44.46,150.71,3,76.0,0.7,0,0.8,1
23.85,173.2,3,49.3,1.3,1,1.8,1
2.06,231.56,2,45.8,3.6,1,9.5,1
43.64,141.17,3,61.0,1.8,1,9.3,1
26.29,110.6,1,80.4,7.4,2,2.2,0
45.69,202.44,3,18.3,5.0,2,5.5,2
41.8,154.71,2,71.7,0.4,0,1.4,0
48.74,160.98,3,53.2,3.9,1,6.7,1
21.89,99.94,2,20.8,0.5,1,1.9,0
4.54,46.94,1,32.0,1.2,1,0.5,0
33.37,164.17,2,45.7,0.8,0,8.2,0
29.06,204.3,1,61.1,0.8,0,3.3,0
40.67,136.45,2,28.0,3.8,1,1.1,1
5.59,236.19,2,49.6,3.3,0,8.3,0
6.51,107.77,3,60.7,0.8,0,7.6,0
66.33,86.72,2,43.2,15.0,0,6.8,1
41.59,145.97,2,73.9,2.2,0,9.1,1
71.65,145.04,1,74.3,0.4,1,4.9,0
42.65,196.2,3,44.8,0.5,1,1.3,1
27.28,103.5,3,82.0,3.5,0,0.6,1
31.85,232.09,3,15.6,15.0,1,3.2,2
65.98,268.02,1,10.2,3.4,2,0.9,1
25.94,147.65,2,38.2,11.9,0,5.4,0
30.02,224.98,1,54.5,2.3,0,0.1,0
5.11,86.61,2,56.6,2.3,0,4.4,0
19.27,214.51,1,45.3,2.8,1,1.8,0
37.81,212.84,2,19.2,4.8,1,3.7,1
9.48,201.81,2,22.6,1.8,2,6.8,1
6.78,149.07,1,73.1,8.0,0,3.5,0
11.3,0.0,2,74.2,0.1,1,3.4,0
8.29,111.5,3,59.9,2.3,0,9.9,0
7.26,112.45,1,59.2,2.9,0,7.2,0
16.59,91.3,3,54.2,3.7,1,5.1,1
71.53,157.33,1,25.0,1.3,0,5.8,0
21.22,124.86,1,41.7,2.2,2,6.2,0
6.24,100.52,1,61.5,2.7,1,0.2,0
2.4,86.47,3,49.8,4.6,2,0.8,1
35.74,107.07,2,11.4,5.9,0,6.5,0
14.48,217.29,3,80.6,5.4,0,3.6,1
51.75,110.34,2,72.5,1.7,1,0.6,0
32.32,119.1,1,29.3,15.0,0,3.0,0
47.72,122.6,2,55.6,7.6,0,1.3,1
9.52,170.34,1,78.3,1.2,0,9.2,0
35.36,177.37,3,17.1,0.9,0,2.0,1
9.2,0.0,1,47.2,1.5,2,1.4,0
83.94,211.3,1,43.8,2.4,0,6.3,0
30.35,236.18,3,40.4,7.6,0,5.2,1
11.77,86.99,3,71.8,6.0,1,5.8,1
9.42,91.66,1,38.2,7.6,2,4.4,0
6.36,122.98,3,14.7,1.3,2,4.7,1
35.59,104.64,1,14.9,3.6,1,7.8,0
7.4,163.44,3,13.2,1.3,1,2.2,1
27.14,33.21,2,40.3,0.5,0,4.0,0
9.22,82.92,1,63.2,4.6,0,9.6,0
32.54,242.35,1,25.1,0.6,0,1.9,0
50.61,94.31,1,57.8,4.4,2,2.9,0
45.16,224.61,1,60.8,4.2,1,1.9,0
42.92,171.32,1,28.9,6.6,1,0.2,0
6.24,41.44,2,54.4,0.6,1,2.7,0
2.78,188.12,3,60.7,6.1,3,0.5,1
36.01,142.94,1,44.5,15.0,0,1.5,0
13.78,122.67,2,34.9,7.6,0,3.6,1
16.99,164.7,2,55.8,5.6,1,0.2,1
0.95,178.48,3,82.4,4.3,0,7.5,1
9.02,192.46,2,41.6,2.2,1,8.0,0
1.03,220.7,2,39.0,5.2,1,4.1,0
63.41,174.49,2,44.4,5.2,0,9.8,1
8.37,67.46,1,15.6,4.0,1,6.8,0
24.45,121.58,1,50.9,6.4,0,7.4,0
1.19,326.58,2,34.3,2.4,2,1.9,1
32.97,193.47,1,19.0,0.5,2,8.4,0
11.7,292.16,2,44.5,3.3,4,9.5,1
68.46,233.73,1,10.3,1.2,0,2.4,0
65.71,164.51,2,39.7,1.9,2,6.9,1
11.8,168.08,1,17.8,0.1,0,7.5,0
69.37,147.81,3,11.8,1.9,1,3.1,2
166.85,45.73,3,71.0,6.6,0,4.8,2
52.36,151.08,1,77.8,3.1,0,1.0,0
55.91,222.64,1,25.4,0.0,1,1.7,0
8.59,114.02,2,49.9,2.5,1,0.6,0
25.79,174.72,1,30.6,1.4,1,5.6,0
2.09,201.1,1,46.5,2.6,0,6.3,0
2.99,95.42,1,42.3,2.1,1,9.2,0
200.0,122.92,3,29.9,10.8,0,5.4,2
11.86,88.93,3,61.8,0.2,0,2.6,0
41.37,100.67,2,19.4,4.6,2,0.6,1
49.3,72.74,2,13.9,7.6,0,8.8,1
58.56,95.97,3,66.8,12.8,0,4.8,1
181.32,235.17,3,59.3,0.8,0,7.4,2
8.29,95.07,3,46.9,3.0,0,0.1,1
1.24,157.59,1,44.6,0.2,1,4.9,0
15.89,119.83,1,46.8,2.8,0,3.3,0
4.18,220.73,2,42.3,0.5,2,0.3,1
0.68,228.67,2,39.1,7.3,3,7.8,1
13.41,201.84,1,47.0,0.5,0,5.1,0
45.94,168.37,1,49.1,2.9,1,3.3,0
25.05,136.14,3,61.2,2.9,0,8.1,1
11.25,78.49,3,62.6,14.3,1,4.5,1
31.87,266.61,1,37.9,4.3,1,0.0,0
7.92,104.42,3,40.6,1.4,1,9.4,0
0.43,189.82,2,37.7,1.1,1,2.6,1
43.36,213.57,3,49.7,0.5,1,8.3,1
29.32,116.68,2,43.5,5.7,1,8.2,1
43.1,212.28,1,75.8,4.7,3,1.6,0
1.19,195.85,2,61.5,3.8,1,4.7,0
54.44,253.68,2,76.5,0.2,0,0.4,0
28.99,121.84,2,62.5,5.8,0,3.5,1
24.86,72.85,1,81.9,4.1,1,7.3,0
29.39,119.67,3,57.0,13.3,0,2.4,1
59.95,162.53,1,81.3,3.5,0,1.2,0
26.52,153.49,1,21.7,1.4,2,5.1,0
26.09,126.39,2,13.9,1.9,1,5.4,0
140.27,35.45,2,52.9,0.8,2,6.8,1
42.41,178.23,2,82.8,5.1,0,7.6,1
17.52,268.34,3,40.9,4.9,2,7.0,1
36.87,177.86,2,25.7,0.9,2,8.5,1
14.79,186.55,2,48.6,0.7,0,2.2,1
7.8,184.35,2,58.0,0.3,1,5.7,0
27.25,173.82,1,33.3,9.7,0,3.6,0
79.01,205.9,2,62.9,1.1,3,9.6,1
79.41,173.72,3,82.2,1.7,2,4.4,1
12.55,131.24,1,76.4,1.3,1,9.6,0
22.5,102.24,2,31.6,2.1,1,7.7,0
7.13,135.06,3,34.2,5.0,0,7.2,1
163.0,168.85,1,37.5,8.2,0,4.9,1
119.09,131.04,2,39.2,0.8,3,4.4,1
31.45,168.86,3,17.4,4.6,0,5.3,1
48.95,176.35,1,66.4,1.7,0,2.9,0
37.67,199.99,1,37.0,15.0,0,9.0,0
26.98,226.97,3,75.1,1.4,2,7.9,1
1.64,154.68,3,78.6,0.0,0,8.0,1
18.2,71.53,2,11.8,2.9,0,4.3,0
33.7,129.29,2,83.1,0.7,0,0.7,0
33.95,152.64,3,62.5,0.2,2,6.8,1
14.01,39.85,2,48.5,4.8,1,3.7,1
85.26,233.32,1,38.8,5.3,0,8.7,0
5.49,158.54,1,48.4,2.5,0,7.8,0
20.82,172.88,2,34.0,4.5,3,1.5,1
35.22,231.93,3,56.1,3.1,1,6.0,1
35.83,112.19,3,16.9,4.0,0,6.9,0
31.38,184.44,3,56.0,3.6,0,5.7,1
9.66,143.41,3,30.4,4.4,1,5.1,1
5.1,138.95,2,11.3,0.9,1,2.3,0
30.31,103.67,2,50.9,1.3,0,2.4,0
27.44,249.94,3,52.8,2.3,0,7.7,1
5.93,127.47,2,41.6,2.4,0,0.2,0
36.64,191.97,2,15.3,6.0,0,7.8,0
18.22,37.5,1,76.1,1.8,1,5.3,0
33.06,220.8,3,55.2,0.7,1,9.4,1
54.49,213.13,2,18.6,1.2,0,10.0,0
5.58,155.85,1,47.8,1.0,0,6.6,0
0.58,136.38,2,46.8,5.3,1,4.1,0
45.3,174.0,2,14.5,2.5,0,4.8,0
28.22,287.33,1,54.9,4.9,1,2.0,0
36.08,44.21,3,69.8,2.2,1,1.0,1
54.63,196.92,1,65.4,8.8,1,5.8,1
48.71,95.3,1,25.0,15.0,1,8.1,0
97.26,148.8,2,73.8,4.4,0,2.6,1
23.03,135.13,2,35.3,8.0,2,4.2,1
20.11,124.3,3,80.0,2.8,0,5.5,1
15.42,149.37,3,15.3,10.9,0,9.1,1
5.01,81.95,3,46.0,7.1,1,1.4,1
25.5,211.75,1,54.2,15.0,0,2.4,0
9.73,42.35,1,28.3,3.9,1,9.2,0
76.27,182.39,2,67.1,6.0,0,0.4,1
26.25,130.41,1,56.4,3.1,0,6.6,0
26.96,79.74,3,11.3,1.2,1,6.4,1
13.15,162.14,2,55.0,1.8,1,3.8,1
1.6,56.58,3,46.4,9.0,0,4.7,1
0.97,152.38,1,24.5,0.2,1,8.5,0
16.51,64.63,2,83.7,3.6,0,1.6,0
2.65,177.68,2,76.4,1.9,0,2.3,0
28.01,94.54,1,31.6,2.0,0,5.1,0
63.85,122.94,2,50.0,8.6,1,4.1,1
64.35,167.64,2,33.4,7.7,1,5.7,1
32.28,103.65,2,67.4,3.7,2,9.2,1
7.12,146.52,1,78.8,1.3,0,9.2,0
59.63,59.17,1,36.6,2.6,0,2.3,0
65.17,187.85,2,69.6,2.1,0,3.0,1
6.57,255.89,1,46.9,1.7,2,1.6,0
40.12,317.53,1,39.3,0.4,2,9.3,0
10.13,155.47,1,79.4,3.1,0,4.0,0
48.68,197.29,1,47.8,1.4,0,4.5,0
176.75,43.16,1,44.6,4.3,1,8.0,1
0.91,240.16,1,59.8,1.5,2,5.1,0
68.3,196.57,2,29.3,2.3,1,1.2,1
29.24,120.96,2,34.0,0.2,0,4.4,0
108.79,224.23,2,79.0,15.0,3,6.3,2
18.77,134.73,3,60.2,2.8,0,7.2,1
56.4,122.52,2,71.2,0.1,0,6.5,1
1.93,178.52,2,30.1,3.1,1,1.2,1
12.25,86.2,3,50.2,8.2,1,3.0,1
2.08,211.3,2,81.9,5.9,0,7.3,1
111.08,86.64,2,33.6,4.8,1,8.8,1
50.94,87.0,2,21.9,0.6,1,0.5,1
57.43,95.42,2,47.8,4.3,0,0.4,1
83.4,195.57,3,38.7,5.8,0,6.4,1
2.67,112.99,1,21.8,3.4,2,5.5,0
14.61,69.12,1,75.8,8.9,0,1.6,0
2.21,113.66,1,83.3,1.3,1,5.5,0
7.1,148.08,1,52.1,1.1,4,9.7,0
7.82,79.14,1,67.3,8.1,0,6.3,0
19.0,80.9,2,73.6,3.9,0,4.5,0
9.38,276.68,3,61.9,0.0,0,8.3,1
3.19,98.37,3,13.3,1.7,1,2.1,1
5.5,130.62,1,21.7,7.8,2,4.1,0
4.78,127.97,3,15.3,0.1,0,5.3,1
108.44,124.72,2,10.7,0.0,0,5.0,1
42.73,187.28,1,32.6,1.3,0,9.2,0
103.04,206.89,3,39.0,9.8,1,2.9,2
17.38,131.64,2,27.8,9.3,2,0.6,1
9.79,75.81,2,14.8,2.9,0,9.2,0
48.03,226.47,1,49.2,3.2,1,2.2,0
11.85,144.28,2,30.2,1.6,0,3.8,0
10.67,253.82,3,68.9,1.1,3,5.3,1
7.94,15.26,2,10.6,6.8,1,9.8,0
4.17,161.72,2,72.3,0.4,1,5.4,0
8.89,265.12,2,80.7,2.7,0,4.5,1
13.17,128.8,3,63.0,4.0,3,5.8,1
33.63,136.47,1,64.3,0.4,1,9.7,0
1.94,167.73,2,79.1,2.9,1,8.2,0
7.09,116.47,1,25.5,3.4,0,1.7,0
49.67,131.28,2,83.6,5.4,2,8.0,1
4.77,129.73,2,67.2,1.1,0,8.4,0
12.59,112.35,1,63.8,1.4,2,6.9,0
60.0,223.73,2,36.7,3.4,1,6.6,1
5.05,177.66,2,50.4,15.0,0,4.4,1
2.59,165.04,1,58.4,1.0,2,6.4,0
19.88,198.51,2,55.9,15.0,0,7.4,1
10.8,134.14,1,62.2,5.0,0,1.2,0
24.86,103.55,2,16.1,7.0,1,2.6,1
48.86,113.84,1,36.3,0.4,1,1.9,0
4.43,150.11,2,42.1,1.4,2,8.4,0
26.07,86.45,3,29.3,0.2,1,6.8,1
21.13,119.98,2,22.8,1.9,0,4.5,0
4.67,119.03,1,20.3,15.0,1,8.3,0
29.34,277.47,3,37.1,0.4,0,7.2,1
9.59,0.0,2,46.5,3.3,1,9.1,0
20.07,139.22,1,14.7,0.0,0,0.8,0
2.58,253.54,3,80.0,5.0,1,5.1,1
18.46,157.31,1,66.6,0.9,1,7.1,0
10.98,195.21,2,64.1,0.6,1,2.1,1
51.84,155.99,2,22.8,1.6,0,3.3,0
1.76,109.96,2,54.7,5.9,1,4.2,1
16.27,15.49,3,49.2,0.5,1,7.9,0
18.4,162.33,2,82.7,1.0,0,4.9,0
38.73,103.46,1,65.3,0.0,0,4.9,0
25.62,101.98,3,52.6,13.8,1,4.3,1
33.01,120.06,3,73.0,3.6,1,2.3,1
45.02,254.69,2,21.5,5.1,1,9.2,0
59.46,294.29,2,11.1,4.2,0,3.2,1
11.3,163.03,1,61.1,0.6,2,5.7,0
23.17,122.11,3,17.3,3.6,0,1.5,1
55.0,79.37,1,18.5,0.6,0,4.3,0
136.55,178.11,1,65.1,2.1,1,9.0,1
66.09,256.97,2,30.0,3.4,0,10.0,1
13.93,135.16,1,56.5,3.3,0,3.6,0
6.51,7.26,1,77.9,0.5,1,1.5,0
20.16,190.2,2,33.4,0.1,2,3.1,1
40.6,209.12,1,26.1,6.4,1,3.3,0
20.35,54.85,1,17.9,5.2,1,6.4,0
19.8,160.59,1,19.7,0.3,0,5.0,0
54.65,177.07,1,14.6,0.5,0,7.7,0
13.45,145.61,2,16.5,8.9,1,7.0,0
58.94,102.55,3,42.0,5.9,0,2.5,1
15.67,210.96,2,33.7,15.0,2,7.8,1
11.94,125.8,2,62.3,1.2,1,8.5,0
18.15,60.89,1,74.4,2.7,0,6.0,0
43.12,27.03,1,68.1,1.1,2,9.3,0
4.04,225.65,1,49.3,3.9,0,7.8,0
6.56,187.0,2,17.6,0.5,0,6.0,0
90.75,155.28,2,62.5,0.5,1,9.1,0
5.79,123.58,2,36.8,0.3,4,6.0,1
25.16,118.26,1,16.3,4.7,0,5.2,0
25.98,85.46,1,72.3,2.7,1,3.6,0
20.18,124.11,3,35.0,3.8,0,8.8,1
31.05,22.79,1,26.2,8.5,1,1.2,0
7.83,105.84,2,74.5,5.4,1,4.7,0
24.13,131.34,2,76.8,2.5,0,5.4,1
13.96,186.59,2,35.1,15.0,1,5.5,1
32.51,147.6,3,36.3,2.4,1,6.5,1
4.57,197.7,3,52.9,0.5,0,5.1,1
25.38,230.95,2,64.3,15.0,1,2.6,1
6.15,213.49,2,14.7,0.1,0,8.6,0
9.8,178.23,1,53.9,3.2,0,6.6,0
7.4,150.71,3,80.5,1.5,1,8.6,1
6.06,91.15,2,29.4,2.8,0,2.8,0
52.41,194.4,1,77.3,3.3,1,6.4,0
10.09,250.78,2,80.3,1.1,1,7.1,0
78.57,170.53,1,29.9,3.3,1,3.8,0
105.12,265.04,2,65.8,5.6,1,8.1,1
25.41,58.47,2,27.7,1.2,0,0.0,0
4.63,80.75,1,64.6,1.9,1,5.9,0
14.08,201.31,1,69.0,1.2,0,6.1,0
47.94,165.86,3,28.3,6.9,0,5.3,2
13.74,228.83,3,63.0,5.2,0,6.3,1
2.73,149.07,3,70.1,8.2,1,1.7,1
24.41,97.92,1,36.5,0.7,3,6.8,0
55.95,137.18,3,22.4,0.3,0,3.4,1
47.68,58.04,2,16.8,0.5,1,4.5,1
5.78,82.28,1,52.6,0.7,1,3.3,0
33.51,208.35,1,82.4,3.0,1,4.7,0
7.47,202.37,1,70.9,14.1,0,6.2,0
7.38,171.78,1,42.3,1.8,1,8.4,0
62.16,46.74,3,49.7,12.7,1,4.8,1
8.62,128.5,1,30.7,0.2,1,3.2,0
9.17,76.5,2,22.1,10.5,4,4.9,1
0.02,220.59,2,45.7,0.8,3,6.9,0
61.36,114.98,1,44.3,9.7,0,3.5,0
47.19,84.86,2,48.6,0.2,1,4.1,0
29.61,151.79,1,80.5,11.8,1,5.6,1
41.62,111.59,3,54.7,0.9,0,2.9,1
4.95,239.02,1,54.8,1.4,4,2.1,0
18.39,105.91,2,19.5,2.7,1,1.4,1
12.98,66.05,2,83.7,1.9,4,3.5,0
2.95,20.83,3,67.2,4.4,0,0.5,1
19.97,148.15,3,74.9,14.7,1,5.8,1
76.05,116.28,2,40.7,3.7,1,1.8,1
1.23,64.27,1,47.2,5.1,2,3.8,0
10.34,221.35,2,48.6,0.4,1,2.7,1
6.98,190.03,3,24.4,4.0,2,6.3,1
8.16,148.31,3,61.0,2.4,0,8.5,0
71.72,231.86,1,76.8,8.7,0,6.3,0
18.94,189.75,1,22.1,2.0,3,5.4,0
18.84,100.63,3,16.4,4.6,1,6.7,1
42.89,87.65,2,64.6,1.0,0,0.3,0
5.03,199.08,1,30.2,1.2,0,1.2,0
20.04,173.78,2,56.2,1.9,1,0.9,0
16.86,160.18,2,61.5,1.4,0,1.0,0
27.26,99.21,3,33.8,1.2,0,2.6,1
200.0,186.48,2,70.3,0.2,0,5.3,1
44.02,104.67,1,50.7,7.2,0,1.1,0
15.22,143.88,1,74.3,0.3,1,9.4,0
52.73,236.82,1,66.5,8.7,0,8.5,0
5.62,110.35,2,74.3,0.5,0,9.7,0
0.93,55.62,2,11.5,0.3,1,0.4,0
6.86,86.85,1,28.0,3.3,2,8.5,0
12.48,209.66,2,16.7,2.8,0,8.0,0
21.44,165.28,2,42.7,2.7,0,9.0,0
28.65,142.27,1,75.9,3.4,2,5.3,0
72.44,119.45,1,44.6,1.4,0,7.9,0
21.39,179.12,3,72.9,4.4,1,0.5,2
20.87,99.05,1,34.2,2.8,2,0.8,0
1.55,168.34,3,35.1,1.6,1,1.2,1
1.07,106.12,2,76.3,7.0,1,9.1,0
24.03,96.14,3,41.5,5.2,0,0.6,1
17.3,111.75,3,68.4,2.0,1,1.0,1
54.82,127.48,2,27.5,7.5,0,9.3,0
5.25,147.07,3,80.2,10.1,1,1.1,1
0.76,164.13,3,52.5,3.1,1,8.7,1
17.88,0.0,2,66.2,1.0,1,7.9,0
8.13,101.54,1,16.6,9.9,0,0.4,0
1.53,126.51,1,46.5,0.8,2,0.2,0
38.69,240.3,3,76.7,0.2,1,5.3,1
3.55,85.2,2,74.9,1.6,1,10.0,0
28.12,159.77,1,13.5,5.2,0,8.8,0
9.9,239.7,1,32.5,10.3,0,3.1,0
5.72,71.22,2,42.8,4.1,0,3.9,0
14.33,173.64,1,22.7,12.1,0,3.9,0
48.5,101.86,2,64.0,0.4,4,7.3,1
14.93,119.72,2,23.7,0.3,0,3.4,0
41.68,101.81,2,35.7,3.7,2,1.5,1
4.02,106.09,1,59.1,13.5,1,7.5,0
44.45,313.31,1,45.7,2.8,0,4.6,0
8.11,200.67,1,64.7,0.2,0,0.8,0
33.94,216.1,1,81.1,1.0,0,7.9,0
25.03,179.52,2,18.6,1.1,1,5.9,0
79.41,53.62,2,62.5,1.6,1,4.9,0
14.7,173.7,1,27.0,0.2,2,6.7,0
2.05,214.38,1,40.7,9.4,0,5.1,0
0.58,98.8,1,12.4,2.9,2,6.5,0
52.61,207.92,3,20.1,4.4,0,8.7,1
22.32,192.26,2,33.7,0.3,0,6.1,0
44.78,261.12,3,35.3,0.2,0,6.6,1
8.01,124.93,3,76.6,3.5,0,6.1,1
12.7,84.14,2,64.9,8.7,1,5.3,0
0.92,128.3,2,81.9,3.0,2,1.7,1
97.71,236.13,1,54.3,8.4,0,3.4,0
33.07,40.3,2,27.9,6.7,1,6.9,1
81.18,25.9,1,34.2,0.3,0,4.3,0
9.26,155.36,3,33.7,0.9,0,4.1,1
28.36,123.44,1,34.2,4.3,2,7.6,0
34.04,150.46,3,59.8,2.3,1,0.1,1
11.46,206.72,1,49.3,1.4,2,6.8,0
56.54,116.85,3,38.5,2.2,0,4.9,1
88.22,37.62,1,21.0,2.4,1,3.8,0
64.85,272.67,2,11.6,9.7,0,3.4,1
40.3,90.17,2,26.2,0.4,1,1.7,0
9.75,86.46,1,18.0,1.3,1,3.3,0
9.92,216.22,2,68.1,3.1,2,3.9,0
99.2,126.93,3,18.3,4.8,1,4.4,1
0.31,146.2,1,63.6,4.0,0,6.7,0
37.77,178.97,3,38.5,11.4,0,4.5,1
36.75,215.01,2,15.4,6.4,0,8.0,1
29.24,129.99,3,70.1,3.3,0,6.4,1
138.48,241.2,1,52.9,1.0,1,1.9,1
11.21,21.85,2,27.4,2.4,0,2.8,0
12.46,195.59,3,76.2,4.7,2,0.8,1
2.47,99.63,2,13.3,7.3,0,9.5,0
17.54,232.34,2,24.9,12.8,0,8.9,1
9.08,158.52,1,65.7,3.7,1,0.8,0
12.62,109.63,1,62.5,3.0,0,5.7,0
53.98,189.77,2,31.4,0.1,2,9.6,1
82.23,203.59,2,14.6,0.3,0,7.5,1
6.16,188.51,2,73.5,0.7,2,4.9,0
13.98,88.22,1,33.2,0.2,1,2.4,0
79.2,120.96,2,24.5,2.0,2,2.8,1
1.91,149.76,1,48.2,1.6,1,7.4,0
2.91,147.52,2,77.4,4.1,2,7.8,0
5.33,194.98,3,13.2,3.1,2,5.3,1
27.13,29.11,3,66.7,3.6,1,1.2,1
4.89,170.06,1,52.4,2.6,0,9.3,0
103.33,132.6,3,41.5,1.3,2,8.4,2
17.76,99.69,2,65.1,12.2,2,1.4,1
20.89,105.45,2,81.5,0.4,1,0.6,0
8.5,137.13,1,27.0,11.2,2,5.4,1
19.1,0.0,2,20.6,1.5,1,2.8,0
32.53,107.92,1,77.6,2.9,2,2.8,0
41.73,97.45,2,59.5,0.5,3,0.9,1
42.06,181.97,1,42.4,0.3,1,9.5,0
25.87,101.67,1,52.4,2.2,0,8.3,0
70.41,137.09,1,65.2,5.4,1,1.1,1
51.02,242.54,1,67.2,1.3,0,8.8,0
42.45,209.66,1,78.1,3.3,2,6.8,0
1.72,204.14,2,41.6,1.3,0,3.3,1
0.21,120.01,1,31.7,2.0,0,8.7,0
7.16,182.58,2,57.3,9.5,1,6.0,0
32.68,135.97,1,40.8,7.7,1,8.5,0
15.89,138.23,3,54.0,2.9,1,4.7,1
15.45,174.58,3,41.1,1.1,0,5.0,1
64.78,114.18,1,21.3,0.9,0,2.9,0
